Seq_Read, 9680.000000, 9680, 9680, 9680, 9680
Seq_Read, 13025.000000, 13025, 13025, 13025, 13025
Seq_Read, 17200.000000, 17200, 17200, 17200, 17200
Seq_Read, 13450.000000, 13450, 13450, 13450, 13450
Seq_Read, 33134.000000, 33134, 33134, 33134, 33134
Seq_Read, 45633.000000, 45633, 45633, 45633, 45633
Seq_Read, 19225.000000, 19225, 19225, 19225, 19225
Seq_Read, 13658.000000, 13658, 13658, 13658, 13658
Seq_Read, 14342.000000, 14342, 14342, 14342, 14342
Seq_Read, 13109.000000, 13109, 13109, 13109, 13109
Seq_Read, 13217.000000, 13217, 13217, 13217, 13217
Seq_Read, 13192.000000, 13192, 13192, 13192, 13192
Seq_Read, 13958.000000, 13958, 13958, 13958, 13958
Seq_Read, 14133.000000, 14133, 14133, 14133, 14133
Seq_Read, 12959.000000, 12959, 12959, 12959, 12959
Seq_Read, 14842.000000, 14842, 14842, 14842, 14842
Seq_Read, 13892.000000, 13892, 13892, 13892, 13892
Seq_Read, 13275.000000, 13275, 13275, 13275, 13275
Seq_Read, 14075.000000, 14075, 14075, 14075, 14075
Seq_Read, 10275.000000, 10275, 10275, 10275, 10275
Seq_Read, 14342.000000, 14342, 14342, 14342, 14342
Seq_Read, 13158.000000, 13158, 13158, 13158, 13158
Seq_Read, 12650.000000, 12650, 12650, 12650, 12650
Seq_Read, 10892.000000, 10892, 10892, 10892, 10892
Seq_Read, 10559.000000, 10559, 10559, 10559, 10559
Seq_Read, 10075.000000, 10075, 10075, 10075, 10075
Seq_Read, 11142.000000, 11142, 11142, 11142, 11142
Seq_Read, 10850.000000, 10850, 10850, 10850, 10850
Seq_Read, 8525.000000, 8525, 8525, 8525, 8525
Seq_Read, 10175.000000, 10175, 10175, 10175, 10175
Seq_Read, 10375.000000, 10375, 10375, 10375, 10375
Seq_Read, 10959.000000, 10959, 10959, 10959, 10959
Seq_Read, 10467.000000, 10467, 10467, 10467, 10467
Seq_Read, 10250.000000, 10250, 10250, 10250, 10250
Seq_Read, 11709.000000, 11709, 11709, 11709, 11709
Seq_Read, 10058.000000, 10058, 10058, 10058, 10058
Seq_Read, 10433.000000, 10433, 10433, 10433, 10433
Seq_Read, 11525.000000, 11525, 11525, 11525, 11525
Seq_Read, 10241.000000, 10241, 10241, 10241, 10241
Seq_Read, 10250.000000, 10250, 10250, 10250, 10250
Seq_Read, 8742.000000, 8742, 8742, 8742, 8742
Seq_Read, 10092.000000, 10092, 10092, 10092, 10092
Seq_Read, 10600.000000, 10600, 10600, 10600, 10600
Seq_Read, 10225.000000, 10225, 10225, 10225, 10225
Seq_Read, 10416.000000, 10416, 10416, 10416, 10416
Seq_Read, 9567.000000, 9567, 9567, 9567, 9567
Seq_Read, 9133.000000, 9133, 9133, 9133, 9133
Seq_Read, 10016.000000, 10016, 10016, 10016, 10016
Seq_Read, 9608.000000, 9608, 9608, 9608, 9608
Seq_Read, 9533.000000, 9533, 9533, 9533, 9533
Seq_Read, 6027.000000, 6027, 6027, 6027, 6027
Seq_Read, 4964.000000, 4964, 4964, 4964, 4964
Seq_Read, 5018.000000, 5018, 5018, 5018, 5018
Seq_Read, 4931.000000, 4931, 4931, 4931, 4931
Seq_Read, 4767.000000, 4767, 4767, 4767, 4767
Seq_Read, 5300.000000, 5300, 5300, 5300, 5300
Seq_Read, 5473.000000, 5473, 5473, 5473, 5473
Seq_Read, 5449.000000, 5449, 5449, 5449, 5449
Seq_Read, 5551.000000, 5551, 5551, 5551, 5551
Seq_Read, 6158.000000, 6158, 6158, 6158, 6158
Seq_Read, 4585.000000, 4585, 4585, 4585, 4585
Seq_Read, 4842.000000, 4842, 4842, 4842, 4842
Seq_Read, 4672.000000, 4672, 4672, 4672, 4672
Seq_Read, 4870.000000, 4870, 4870, 4870, 4870
Seq_Read, 4448.000000, 4448, 4448, 4448, 4448
Seq_Read, 6403.000000, 6403, 6403, 6403, 6403
Seq_Read, 6149.000000, 6149, 6149, 6149, 6149
Seq_Read, 7121.000000, 7121, 7121, 7121, 7121
Seq_Read, 7170.000000, 7170, 7170, 7170, 7170
