Seq_Read, 13828.000000, 13828, 13828, 13828, 13828
Seq_Read, 14516.000000, 14516, 14516, 14516, 14516
Seq_Read, 10524.000000, 10524, 10524, 10524, 10524
Seq_Read, 20748.000000, 20748, 20748, 20748, 20748
Seq_Read, 20072.000000, 20072, 20072, 20072, 20072
Seq_Read, 12952.000000, 12952, 12952, 12952, 12952
Seq_Read, 16952.000000, 16952, 16952, 16952, 16952
Seq_Read, 11692.000000, 11692, 11692, 11692, 11692
Seq_Read, 12200.000000, 12200, 12200, 12200, 12200
Seq_Read, 13158.000000, 13158, 13158, 13158, 13158
