Seq_Read, 9460.000000, 9460, 9460, 9460, 9460
Seq_Read, 5818.000000, 5818, 5818, 5818, 5818
Seq_Read, 5600.000000, 5600, 5600, 5600, 5600
Seq_Read, 5228.000000, 5228, 5228, 5228, 5228
Seq_Read, 5088.000000, 5088, 5088, 5088, 5088
Seq_Read, 5003.000000, 5003, 5003, 5003, 5003
Seq_Read, 4488.000000, 4488, 4488, 4488, 4488
Seq_Read, 5727.000000, 5727, 5727, 5727, 5727
Seq_Read, 5109.000000, 5109, 5109, 5109, 5109
Seq_Read, 4842.000000, 4842, 4842, 4842, 4842
Seq_Read, 5227.000000, 5227, 5227, 5227, 5227
Seq_Read, 4882.000000, 4882, 4882, 4882, 4882
Seq_Read, 4864.000000, 4864, 4864, 4864, 4864
Seq_Read, 4512.000000, 4512, 4512, 4512, 4512
Seq_Read, 5079.000000, 5079, 5079, 5079, 5079
Seq_Read, 4442.000000, 4442, 4442, 4442, 4442
Seq_Read, 4630.000000, 4630, 4630, 4630, 4630
Seq_Read, 4715.000000, 4715, 4715, 4715, 4715
Seq_Read, 4845.000000, 4845, 4845, 4845, 4845
Seq_Read, 4991.000000, 4991, 4991, 4991, 4991
Seq_Read, 4757.000000, 4757, 4757, 4757, 4757
Seq_Read, 4827.000000, 4827, 4827, 4827, 4827
Seq_Read, 4885.000000, 4885, 4885, 4885, 4885
Seq_Read, 5249.000000, 5249, 5249, 5249, 5249
Seq_Read, 5291.000000, 5291, 5291, 5291, 5291
Seq_Read, 4509.000000, 4509, 4509, 4509, 4509
Seq_Read, 4364.000000, 4364, 4364, 4364, 4364
Seq_Read, 4770.000000, 4770, 4770, 4770, 4770
Seq_Read, 4824.000000, 4824, 4824, 4824, 4824
Seq_Read, 4752.000000, 4752, 4752, 4752, 4752
Seq_Read, 5034.000000, 5034, 5034, 5034, 5034
Seq_Read, 4627.000000, 4627, 4627, 4627, 4627
Seq_Read, 7212.000000, 7212, 7212, 7212, 7212
