Seq_Read, 9985.000000, 9985, 9985, 9985, 9985
Seq_Read, 7039.000000, 7039, 7039, 7039, 7039
Seq_Read, 6791.000000, 6791, 6791, 6791, 6791
Seq_Read, 6585.000000, 6585, 6585, 6585, 6585
Seq_Read, 6903.000000, 6903, 6903, 6903, 6903
Seq_Read, 6036.000000, 6036, 6036, 6036, 6036
Seq_Read, 5637.000000, 5637, 5637, 5637, 5637
Seq_Read, 8464.000000, 8464, 8464, 8464, 8464
Seq_Read, 15917.000000, 15917, 15917, 15917, 15917
Seq_Read, 6733.000000, 6733, 6733, 6733, 6733
Seq_Read, 12650.000000, 12650, 12650, 12650, 12650
Seq_Read, 4218.000000, 4218, 4218, 4218, 4218
Seq_Read, 4200.000000, 4200, 4200, 4200, 4200
Seq_Read, 7443.000000, 7443, 7443, 7443, 7443
Seq_Read, 4691.000000, 4691, 4691, 4691, 4691
Seq_Read, 5263.000000, 5263, 5263, 5263, 5263
Seq_Read, 4264.000000, 4264, 4264, 4264, 4264
Seq_Read, 9251.000000, 9251, 9251, 9251, 9251
Seq_Read, 6149.000000, 6149, 6149, 6149, 6149
Seq_Read, 6373.000000, 6373, 6373, 6373, 6373
Seq_Read, 4949.000000, 4949, 4949, 4949, 4949
Seq_Read, 9167.000000, 9167, 9167, 9167, 9167
Seq_Read, 6579.000000, 6579, 6579, 6579, 6579
Seq_Read, 6439.000000, 6439, 6439, 6439, 6439
Seq_Read, 9022.000000, 9022, 9022, 9022, 9022
Seq_Read, 5949.000000, 5949, 5949, 5949, 5949
Seq_Read, 12182.000000, 12182, 12182, 12182, 12182
Seq_Read, 9945.000000, 9945, 9945, 9945, 9945
Seq_Read, 15478.000000, 15478, 15478, 15478, 15478
Seq_Read, 11433.000000, 11433, 11433, 11433, 11433
Seq_Read, 8182.000000, 8182, 8182, 8182, 8182
Seq_Read, 9288.000000, 9288, 9288, 9288, 9288
Seq_Read, 9676.000000, 9676, 9676, 9676, 9676
Seq_Read, 11867.000000, 11867, 11867, 11867, 11867
Seq_Read, 9294.000000, 9294, 9294, 9294, 9294
Seq_Read, 8706.000000, 8706, 8706, 8706, 8706
Seq_Read, 12212.000000, 12212, 12212, 12212, 12212
Seq_Read, 9191.000000, 9191, 9191, 9191, 9191
Seq_Read, 7972.000000, 7972, 7972, 7972, 7972
Seq_Read, 9706.000000, 9706, 9706, 9706, 9706
Seq_Read, 5791.000000, 5791, 5791, 5791, 5791
Seq_Read, 5709.000000, 5709, 5709, 5709, 5709
Seq_Read, 5306.000000, 5306, 5306, 5306, 5306
Seq_Read, 4891.000000, 4891, 4891, 4891, 4891
Seq_Read, 5915.000000, 5915, 5915, 5915, 5915
Seq_Read, 7867.000000, 7867, 7867, 7867, 7867
Seq_Read, 10791.000000, 10791, 10791, 10791, 10791
Seq_Read, 12591.000000, 12591, 12591, 12591, 12591
Seq_Read, 7039.000000, 7039, 7039, 7039, 7039
Seq_Read, 7088.000000, 7088, 7088, 7088, 7088
Seq_Read, 32140657.000000, 32140657, 32140657, 32140657, 32140657
Seq_Read, 10848.000000, 10848, 10848, 10848, 10848
Seq_Read, 6821.000000, 6821, 6821, 6821, 6821
Seq_Read, 6612.000000, 6612, 6612, 6612, 6612
Seq_Read, 6667.000000, 6667, 6667, 6667, 6667
Seq_Read, 6551.000000, 6551, 6551, 6551, 6551
Seq_Read, 6654.000000, 6654, 6654, 6654, 6654
Seq_Read, 6655.000000, 6655, 6655, 6655, 6655
Seq_Read, 4809.000000, 4809, 4809, 4809, 4809
Seq_Read, 5012.000000, 5012, 5012, 5012, 5012
Seq_Read, 5063.000000, 5063, 5063, 5063, 5063
Seq_Read, 4915.000000, 4915, 4915, 4915, 4915
Seq_Read, 5415.000000, 5415, 5415, 5415, 5415
Seq_Read, 4897.000000, 4897, 4897, 4897, 4897
Seq_Read, 4721.000000, 4721, 4721, 4721, 4721
Seq_Read, 4524.000000, 4524, 4524, 4524, 4524
Seq_Read, 7433.000000, 7433, 7433, 7433, 7433
Seq_Read, 7288.000000, 7288, 7288, 7288, 7288
Seq_Read, 6654.000000, 6654, 6654, 6654, 6654
Seq_Read, 6833.000000, 6833, 6833, 6833, 6833
Seq_Read, 7334.000000, 7334, 7334, 7334, 7334
Seq_Read, 6736.000000, 6736, 6736, 6736, 6736
Seq_Read, 6542.000000, 6542, 6542, 6542, 6542
Seq_Read, 6882.000000, 6882, 6882, 6882, 6882
Seq_Read, 7445.000000, 7445, 7445, 7445, 7445
Seq_Read, 7145.000000, 7145, 7145, 7145, 7145
Seq_Read, 6185.000000, 6185, 6185, 6185, 6185
Seq_Read, 7939.000000, 7939, 7939, 7939, 7939
Seq_Read, 6549.000000, 6549, 6549, 6549, 6549
Seq_Read, 8400.000000, 8400, 8400, 8400, 8400
Seq_Read, 5046.000000, 5046, 5046, 5046, 5046
Seq_Read, 4742.000000, 4742, 4742, 4742, 4742
Seq_Read, 5330.000000, 5330, 5330, 5330, 5330
Seq_Read, 4819.000000, 4819, 4819, 4819, 4819
Seq_Read, 5058.000000, 5058, 5058, 5058, 5058
Seq_Read, 7227.000000, 7227, 7227, 7227, 7227
Seq_Read, 7652.000000, 7652, 7652, 7652, 7652
Seq_Read, 7052.000000, 7052, 7052, 7052, 7052
Seq_Read, 7254.000000, 7254, 7254, 7254, 7254
Seq_Read, 6591.000000, 6591, 6591, 6591, 6591
Seq_Read, 7148.000000, 7148, 7148, 7148, 7148
Seq_Read, 7064.000000, 7064, 7064, 7064, 7064
Seq_Read, 7166.000000, 7166, 7166, 7166, 7166
Seq_Read, 6743.000000, 6743, 6743, 6743, 6743
Seq_Read, 7200.000000, 7200, 7200, 7200, 7200
Seq_Read, 8736.000000, 8736, 8736, 8736, 8736
Seq_Read, 7543.000000, 7543, 7543, 7543, 7543
Seq_Read, 7336.000000, 7336, 7336, 7336, 7336
Seq_Read, 7454.000000, 7454, 7454, 7454, 7454
Seq_Read, 7012.000000, 7012, 7012, 7012, 7012
Seq_Read, 7534.000000, 7534, 7534, 7534, 7534
Seq_Read, 7227.000000, 7227, 7227, 7227, 7227
Seq_Read, 7312.000000, 7312, 7312, 7312, 7312
Seq_Read, 7433.000000, 7433, 7433, 7433, 7433
Seq_Read, 6921.000000, 6921, 6921, 6921, 6921
Seq_Read, 6748.000000, 6748, 6748, 6748, 6748
Seq_Read, 7558.000000, 7558, 7558, 7558, 7558
Seq_Read, 6806.000000, 6806, 6806, 6806, 6806
Seq_Read, 7739.000000, 7739, 7739, 7739, 7739
Seq_Read, 6815.000000, 6815, 6815, 6815, 6815
Seq_Read, 6894.000000, 6894, 6894, 6894, 6894
Seq_Read, 6779.000000, 6779, 6779, 6779, 6779
Seq_Read, 6570.000000, 6570, 6570, 6570, 6570
Seq_Read, 7742.000000, 7742, 7742, 7742, 7742
Seq_Read, 7130.000000, 7130, 7130, 7130, 7130
Seq_Read, 7385.000000, 7385, 7385, 7385, 7385
Seq_Read, 6594.000000, 6594, 6594, 6594, 6594
Seq_Read, 6415.000000, 6415, 6415, 6415, 6415
Seq_Read, 7584.000000, 7584, 7584, 7584, 7584
Seq_Read, 6730.000000, 6730, 6730, 6730, 6730
Seq_Read, 6285.000000, 6285, 6285, 6285, 6285
Seq_Read, 6767.000000, 6767, 6767, 6767, 6767
Seq_Read, 7903.000000, 7903, 7903, 7903, 7903
Seq_Read, 4943.000000, 4943, 4943, 4943, 4943
Seq_Read, 4388.000000, 4388, 4388, 4388, 4388
Seq_Read, 5118.000000, 5118, 5118, 5118, 5118
Seq_Read, 33846406.000000, 33846406, 33846406, 33846406, 33846406
Seq_Read, 43862958.000000, 43862958, 43862958, 43862958, 43862958
Seq_Read, 37785597.000000, 37785597, 37785597, 37785597, 37785597
Seq_Read, 51449022.000000, 51449022, 51449022, 51449022, 51449022
Seq_Read, 10812.000000, 10812, 10812, 10812, 10812
Seq_Read, 8470.000000, 8470, 8470, 8470, 8470
Seq_Read, 8176.000000, 8176, 8176, 8176, 8176
Seq_Read, 6561.000000, 6561, 6561, 6561, 6561
Seq_Read, 7473.000000, 7473, 7473, 7473, 7473
