Seq_Read, 36696.000000, 36696, 36696, 36696, 36696
Seq_Read, 7675.000000, 7675, 7675, 7675, 7675
Seq_Read, 8441.000000, 8441, 8441, 8441, 8441
Seq_Read, 7072.000000, 7072, 7072, 7072, 7072
Seq_Read, 4992.000000, 4992, 4992, 4992, 4992
Seq_Read, 4804.000000, 4804, 4804, 4804, 4804
Seq_Read, 4988.000000, 4988, 4988, 4988, 4988
Seq_Read, 5260.000000, 5260, 5260, 5260, 5260
Seq_Read, 5156.000000, 5156, 5156, 5156, 5156
Seq_Read, 5232.000000, 5232, 5232, 5232, 5232
Seq_Read, 9725.000000, 9725, 9725, 9725, 9725
Seq_Read, 10266.000000, 10266, 10266, 10266, 10266
Seq_Read, 9509.000000, 9509, 9509, 9509, 9509
Seq_Read, 11042.000000, 11042, 11042, 11042, 11042
Seq_Read, 9367.000000, 9367, 9367, 9367, 9367
Seq_Read, 9942.000000, 9942, 9942, 9942, 9942
Seq_Read, 8566.000000, 8566, 8566, 8566, 8566
Seq_Read, 22566802.000000, 22566802, 22566802, 22566802, 22566802
Seq_Read, 24703.000000, 24703, 24703, 24703, 24703
Seq_Read, 16652.000000, 16652, 16652, 16652, 16652
Seq_Read, 11312.000000, 11312, 11312, 11312, 11312
Seq_Read, 14122.000000, 14122, 14122, 14122, 14122
Seq_Read, 16282.000000, 16282, 16282, 16282, 16282
Seq_Read, 14576.000000, 14576, 14576, 14576, 14576
Seq_Read, 16852.000000, 16852, 16852, 16852, 16852
Seq_Read, 13136.000000, 13136, 13136, 13136, 13136
Seq_Read, 6969.000000, 6969, 6969, 6969, 6969
Seq_Read, 6945.000000, 6945, 6945, 6945, 6945
Seq_Read, 6130.000000, 6130, 6130, 6130, 6130
Seq_Read, 6854.000000, 6854, 6854, 6854, 6854
Seq_Read, 7152.000000, 7152, 7152, 7152, 7152
Seq_Read, 7594.000000, 7594, 7594, 7594, 7594
Seq_Read, 7561.000000, 7561, 7561, 7561, 7561
Seq_Read, 6709.000000, 6709, 6709, 6709, 6709
Seq_Read, 6606.000000, 6606, 6606, 6606, 6606
Seq_Read, 6530.000000, 6530, 6530, 6530, 6530
Seq_Read, 6291.000000, 6291, 6291, 6291, 6291
Seq_Read, 6645.000000, 6645, 6645, 6645, 6645
Seq_Read, 7655.000000, 7655, 7655, 7655, 7655
Seq_Read, 6782.000000, 6782, 6782, 6782, 6782
Seq_Read, 8021.000000, 8021, 8021, 8021, 8021
Seq_Read, 6327.000000, 6327, 6327, 6327, 6327
Seq_Read, 7279.000000, 7279, 7279, 7279, 7279
Seq_Read, 6637.000000, 6637, 6637, 6637, 6637
Seq_Read, 6267.000000, 6267, 6267, 6267, 6267
Seq_Read, 6497.000000, 6497, 6497, 6497, 6497
Seq_Read, 6036.000000, 6036, 6036, 6036, 6036
Seq_Read, 6700.000000, 6700, 6700, 6700, 6700
Seq_Read, 6785.000000, 6785, 6785, 6785, 6785
Seq_Read, 6442.000000, 6442, 6442, 6442, 6442
Seq_Read, 6312.000000, 6312, 6312, 6312, 6312
Seq_Read, 6603.000000, 6603, 6603, 6603, 6603
Seq_Read, 6809.000000, 6809, 6809, 6809, 6809
Seq_Read, 6524.000000, 6524, 6524, 6524, 6524
Seq_Read, 6745.000000, 6745, 6745, 6745, 6745
Seq_Read, 6749.000000, 6749, 6749, 6749, 6749
Seq_Read, 5951.000000, 5951, 5951, 5951, 5951
Seq_Read, 6270.000000, 6270, 6270, 6270, 6270
Seq_Read, 6879.000000, 6879, 6879, 6879, 6879
Seq_Read, 6012.000000, 6012, 6012, 6012, 6012
Seq_Read, 6900.000000, 6900, 6900, 6900, 6900
Seq_Read, 6206.000000, 6206, 6206, 6206, 6206
Seq_Read, 6645.000000, 6645, 6645, 6645, 6645
Seq_Read, 6555.000000, 6555, 6555, 6555, 6555
Seq_Read, 6291.000000, 6291, 6291, 6291, 6291
Seq_Read, 6315.000000, 6315, 6315, 6315, 6315
Seq_Read, 6279.000000, 6279, 6279, 6279, 6279
Seq_Read, 6133.000000, 6133, 6133, 6133, 6133
Seq_Read, 6373.000000, 6373, 6373, 6373, 6373
Seq_Read, 7121.000000, 7121, 7121, 7121, 7121
Seq_Read, 6715.000000, 6715, 6715, 6715, 6715
Seq_Read, 6694.000000, 6694, 6694, 6694, 6694
Seq_Read, 6876.000000, 6876, 6876, 6876, 6876
Seq_Read, 6791.000000, 6791, 6791, 6791, 6791
Seq_Read, 8750.000000, 8750, 8750, 8750, 8750
Seq_Read, 7279.000000, 7279, 7279, 7279, 7279
Seq_Read, 7121.000000, 7121, 7121, 7121, 7121
Seq_Read, 6512.000000, 6512, 6512, 6512, 6512
Seq_Read, 7258.000000, 7258, 7258, 7258, 7258
Seq_Read, 5227.000000, 5227, 5227, 5227, 5227
Seq_Read, 4903.000000, 4903, 4903, 4903, 4903
Seq_Read, 4960.000000, 4960, 4960, 4960, 4960
Seq_Read, 4879.000000, 4879, 4879, 4879, 4879
Seq_Read, 5243.000000, 5243, 5243, 5243, 5243
Seq_Read, 4488.000000, 4488, 4488, 4488, 4488
Seq_Read, 7064.000000, 7064, 7064, 7064, 7064
Seq_Read, 6270.000000, 6270, 6270, 6270, 6270
Seq_Read, 7745.000000, 7745, 7745, 7745, 7745
Seq_Read, 7457.000000, 7457, 7457, 7457, 7457
Seq_Read, 6806.000000, 6806, 6806, 6806, 6806
Seq_Read, 6709.000000, 6709, 6709, 6709, 6709
Seq_Read, 6845.000000, 6845, 6845, 6845, 6845
Seq_Read, 7173.000000, 7173, 7173, 7173, 7173
Seq_Read, 7182.000000, 7182, 7182, 7182, 7182
Seq_Read, 6848.000000, 6848, 6848, 6848, 6848
Seq_Read, 8555436.000000, 8555436, 8555436, 8555436, 8555436
Seq_Read, 8331.000000, 8331, 8331, 8331, 8331
Seq_Read, 7469.000000, 7469, 7469, 7469, 7469
Seq_Read, 7240.000000, 7240, 7240, 7240, 7240
Seq_Read, 7609.000000, 7609, 7609, 7609, 7609
Seq_Read, 6869.000000, 6869, 6869, 6869, 6869
Seq_Read, 7051.000000, 7051, 7051, 7051, 7051
Seq_Read, 31163373.000000, 31163373, 31163373, 31163373, 31163373
Seq_Read, 3016021.000000, 3016021, 3016021, 3016021, 3016021
Seq_Read, 7642.000000, 7642, 7642, 7642, 7642
Seq_Read, 55716224.000000, 55716224, 55716224, 55716224, 55716224
Seq_Read, 9224.000000, 9224, 9224, 9224, 9224
Seq_Read, 6982.000000, 6982, 6982, 6982, 6982
Seq_Read, 7285.000000, 7285, 7285, 7285, 7285
Seq_Read, 6391.000000, 6391, 6391, 6391, 6391
Seq_Read, 5761.000000, 5761, 5761, 5761, 5761
Seq_Read, 4467.000000, 4467, 4467, 4467, 4467
