Seq_Read, 11696.000000, 11696, 11696, 11696, 11696
Seq_Read, 8136.000000, 8136, 8136, 8136, 8136
Seq_Read, 7072.000000, 7072, 7072, 7072, 7072
Seq_Read, 4333.000000, 4333, 4333, 4333, 4333
Seq_Read, 5854.000000, 5854, 5854, 5854, 5854
Seq_Read, 5964.000000, 5964, 5964, 5964, 5964
Seq_Read, 5567.000000, 5567, 5567, 5567, 5567
Seq_Read, 4485.000000, 4485, 4485, 4485, 4485
Seq_Read, 3879.000000, 3879, 3879, 3879, 3879
Seq_Read, 4448.000000, 4448, 4448, 4448, 4448
Seq_Read, 4249.000000, 4249, 4249, 4249, 4249
Seq_Read, 4542.000000, 4542, 4542, 4542, 4542
Seq_Read, 5361.000000, 5361, 5361, 5361, 5361
Seq_Read, 3964.000000, 3964, 3964, 3964, 3964
Seq_Read, 7036.000000, 7036, 7036, 7036, 7036
Seq_Read, 7112.000000, 7112, 7112, 7112, 7112
Seq_Read, 7091.000000, 7091, 7091, 7091, 7091
Seq_Read, 6676.000000, 6676, 6676, 6676, 6676
Seq_Read, 8057.000000, 8057, 8057, 8057, 8057
Seq_Read, 7309.000000, 7309, 7309, 7309, 7309
Seq_Read, 6315.000000, 6315, 6315, 6315, 6315
Seq_Read, 6421.000000, 6421, 6421, 6421, 6421
Seq_Read, 6606.000000, 6606, 6606, 6606, 6606
Seq_Read, 6591.000000, 6591, 6591, 6591, 6591
Seq_Read, 7755.000000, 7755, 7755, 7755, 7755
Seq_Read, 7385.000000, 7385, 7385, 7385, 7385
Seq_Read, 6367.000000, 6367, 6367, 6367, 6367
Seq_Read, 6864.000000, 6864, 6864, 6864, 6864
Seq_Read, 7591.000000, 7591, 7591, 7591, 7591
Seq_Read, 7106.000000, 7106, 7106, 7106, 7106
Seq_Read, 7182.000000, 7182, 7182, 7182, 7182
Seq_Read, 6603.000000, 6603, 6603, 6603, 6603
Seq_Read, 6703.000000, 6703, 6703, 6703, 6703
Seq_Read, 6876.000000, 6876, 6876, 6876, 6876
Seq_Read, 6827.000000, 6827, 6827, 6827, 6827
Seq_Read, 5663.000000, 5663, 5663, 5663, 5663
Seq_Read, 6473.000000, 6473, 6473, 6473, 6473
